other_income,interest_income,business_income,emp_income
0,0,0,386584
0,0,0,467580.6
0,0,0,436468.6
0,0,0,391140
0,0,0,352000
0,0,0,401085
0,0,0,393202
0,0,0,422667
457980,457980,0,0
0,0,0,372600
0,0,0,432345
0,0,0,360000
0,0,0,405430
0,0,0,361774
0,0,0,414213
402826.6667,402826.6667,0,0
0,0,0,424080
0,0,0,378956
0,0,0,439003.16
0,0,0,431030
0,0,0,426320
0,0,0,400146
0,0,0,402000
0,0,0,386584
0,0,0,425739
0,0,0,388140
0,0,0,369913
0,0,0,437849
0,0,0,397329
351120,351120,0,0
0,0,0,376360
0,0,0,394590.8
0,0,0,455160
0,0,0,436900
0,0,0,432000
0,0,0,438000
0,0,0,394580
0,0,0,412581
0,0,0,370843
0,0,0,363792
0,0,0,420000
0,0,0,356598
0,0,0,380617.12
0,0,0,374914.31
0,0,0,457378
0,0,0,454700
0,0,0,363498.8
0,0,0,461632
0,0,0,458512
0,0,0,432748
0,0,0,422800
0,0,0,396640
0,0,0,369601.16
0,0,0,440000
0,0,0,405720
0,0,0,437122
0,0,0,442263
0,0,0,437750
0,0,0,363887
0,0,0,390484
0,0,0,391301.4
0,0,0,415180
0,0,0,426487.45
0,0,0,454683.69
0,0,0,457180.2
0,0,0,393336.07
0,0,0,360000
0,0,0,414000
0,0,0,404402
0,0,0,451580
0,0,0,449152
0,0,0,450000
0,0,0,380170.57
0,0,0,458468
0,0,0,446980
0,0,0,390080
0,0,0,352500
0,0,0,368000
0,0,0,398284
0,0,0,350672.86
451260,451260,0,0
0,0,0,399000
0,0,0,435550
0,0,0,437994
0,0,0,447470
0,0,0,442016.13
0,0,0,458512
0,0,0,416152.6
0,0,0,384000
0,0,0,403595.75
0,0,0,420000
0,0,0,366030
0,0,0,456952
0,0,0,429100
0,0,0,350500
0,0,0,410310
0,0,0,438630
0,0,0,396000
0,0,0,404600
0,0,0,438080
0,0,0,364888
0,0,0,431650
0,0,0,364352.1
0,0,0,465784
0,0,0,447680
0,0,0,420000
0,0,0,368270
0,0,0,360000
0,0,0,397680
0,0,0,429636
0,0,0,354000
0,0,0,443330
0,0,0,411000
0,0,0,428168
0,0,0,360729
0,0,0,376360
0,0,0,378178
0,0,0,368857
0,0,0,463180
0,0,0,385470
0,0,0,396000
0,0,0,396774
0,0,0,410670
0,0,0,455392
0,0,0,463160
0,0,0,445326
0,0,0,389380
0,0,0,372091.39
0,0,0,466712
0,0,0,361774
0,0,0,405987
0,0,0,446488
0,0,0,378996.6
0,0,0,416750
0,0,0,359704
0,0,0,456000
0,0,0,399500
0,0,0,440673.05
0,0,0,420705
0,0,0,367368.13
0,0,0,455392
0,0,0,395102
0,0,0,362391.25
0,0,0,361774
0,0,0,371497
0,0,0,403259.2
0,0,0,429600
0,0,0,460800
0,0,0,393210
0,0,0,374925.44
0,0,0,351672
0,0,0,423946.8
0,0,0,400576.75
0,0,0,415980
0,0,0,388800
0,0,0,359460.06
0,0,0,361774
0,0,0,418971.52
0,0,0,440000
0,0,0,420000
0,0,0,388066
0,0,0,362148
0,0,0,424461
0,0,0,437634
0,0,0,378178
0,0,0,415180
0,0,0,382680
0,0,0,467104
0,0,0,387333
0,0,0,352902.6
0,0,0,361774
0,0,0,442942.5
0,0,0,432831.29
0,0,0,447013.24
0,0,0,354786.17
0,0,0,394610.26
0,0,0,364400
0,0,0,457270
0,0,0,408665
0,0,0,375312.92
0,0,0,466063
0,0,0,380082.6
0,0,0,420000
0,0,0,437973
0,0,0,357580
0,0,0,444292.28
0,0,0,465327
0,0,0,396000
0,0,0,380300
0,0,0,359800
0,0,0,379250
0,0,0,434576.45
0,0,0,467499.35
0,0,0,388000
0,0,0,360600
0,0,0,379500
0,0,0,386584
0,0,0,460710
0,0,0,393760
0,0,0,420000
0,0,0,353450
0,0,0,354805.54
0,0,0,399125.71
0,0,0,413700
0,0,0,458512
0,0,0,360001
0,0,0,457378
0,0,0,456616
0,0,0,410180
0,0,0,361450
0,0,0,447846
0,0,0,433160
0,0,0,452311.83
0,0,0,453099
0,0,0,458191.61
422873.3333,422873.3333,0,0
0,0,0,396130
0,0,0,416290
0,0,0,463120
0,0,0,405360
0,0,0,390000
0,0,0,357157.98
0,0,0,420525
0,0,0,371667
0,0,0,386584
0,0,0,375000
0,0,0,450457
0,0,0,386584
0,0,0,402939.01
0,0,0,413928.8
0,0,0,459912
0,0,0,391135
0,0,0,356221.97
0,0,0,420000
0,0,0,450000
0,0,0,420000
0,0,0,391779.22
0,0,0,399921.56
0,0,0,420000
0,0,0,440889
0,0,0,405000
0,0,0,401400
0,0,0,360000
0,0,0,355746
0,0,0,408666
0,0,0,452412
0,0,0,417642.72
0,0,0,371357
0,0,0,383553.96
0,0,0,448299
0,0,0,457020
0,0,0,360000
0,0,0,394900
0,0,0,458512
0,0,0,395000
0,0,0,390151.25
0,0,0,468091.01
0,0,0,413500
0,0,0,360729
0,0,0,432760
0,0,0,411756
0,0,0,434014.76
0,0,0,374280
0,0,0,462470
0,0,0,374911
0,0,0,362756.8
0,0,0,437578
0,0,0,461341
0,0,0,468121.45
0,0,0,393000
0,0,0,446769
0,0,0,415833
0,0,0,455392
0,0,0,398923.1
0,0,0,360000
0,0,0,448404
0,0,0,419980
0,0,0,393444
0,0,0,401107
0,0,0,411827.41
0,0,0,440673.05
0,0,0,403700
0,0,0,378178
0,0,0,457378
0,0,0,462601
0,0,0,382078
0,0,0,380570
0,0,0,431325
0,0,0,416750
0,0,0,462848.3
0,0,0,417083.33
0,0,0,387522
0,0,0,451581
0,0,0,443077
0,0,0,465944.4
0,0,0,410640
0,0,0,396224.17
0,0,0,351996.25
0,0,0,370146.99
0,0,0,465260
0,0,0,418760
0,0,0,462470
0,0,0,454567.28
0,0,0,366000
0,0,0,380045.72
0,0,0,427660
0,0,0,360000
0,0,0,415180
0,0,0,374371.25
0,0,0,423470
0,0,0,357124
0,0,0,398396.15
0,0,0,450712
0,0,0,376360
0,0,0,360000
0,0,0,386584
0,0,0,363385
0,0,0,377518
0,0,0,391030
0,0,0,415180
0,0,0,454807.38
0,0,0,386584
0,0,0,447100
0,0,0,400000
0,0,0,360000
0,0,0,395683.55
0,0,0,458512
0,0,0,431984
0,0,0,371150
0,0,0,425284
0,0,0,400000
0,0,0,365682
0,0,0,399800
0,0,0,370843
0,0,0,440000
0,0,0,398501.77
0,0,0,385012.71
0,0,0,462908.52
0,0,0,405361.5
0,0,0,360000
0,0,0,400844
0,0,0,457790
0,0,0,416290
0,0,0,372649.92
0,0,0,446049.7
0,0,0,435000
0,0,0,440000
0,0,0,361688
0,0,0,437470
0,0,0,454900
0,0,0,458512
0,0,0,402926.07
0,0,0,357318.18
0,0,0,360008
0,0,0,383172.75
0,0,0,401635
0,0,0,457333
0,0,0,373033
0,0,0,370843
0,0,0,452479.13
0,0,0,356082.3
0,0,0,362317
0,0,0,438969
0,0,0,360000
0,0,0,420000
0,0,0,361920
0,0,0,435156
0,0,0,372222.33
0,0,0,400000
0,0,0,445000
0,0,0,426000
0,0,0,364750
0,0,0,362799
0,0,0,389280
0,0,0,453340
0,0,0,360000
0,0,0,450043
0,0,0,395150
0,0,0,369070
0,0,0,389000
0,0,0,399788
0,0,0,416290
0,0,0,461000
0,0,0,403241
0,0,0,445694.68
0,0,0,431039
0,0,0,360000
0,0,0,420000
0,0,0,433992.81
0,0,0,354940
0,0,0,398864.28
0,0,0,386400
0,0,0,461238
0,0,0,455000
362026.6667,362026.6667,0,0
0,0,0,370872
0,0,0,448888.1
0,0,0,367654.41
0,0,0,387884
0,0,0,447701.65
0,0,0,418640
0,0,0,384844
0,0,0,386584
0,0,0,386584
0,0,0,465360
0,0,0,448944.8
0,0,0,402653.55
0,0,0,420000
0,0,0,452354.68
0,0,0,357780
0,0,0,366820
0,0,0,398608.36
0,0,0,399700
0,0,0,368799.96
0,0,0,458958.5
0,0,0,375320
0,0,0,392040
0,0,0,383400
0,0,0,361774
0,0,0,376360
0,0,0,466620
0,0,0,387234
0,0,0,384250
0,0,0,379500
0,0,0,390720
0,0,0,448675
0,0,0,451282
0,0,0,437558
0,0,0,423932.8
0,0,0,359208
0,0,0,362237.85
0,0,0,360000
0,0,0,408909
0,0,0,449374
0,0,0,385749
0,0,0,404898.39
0,0,0,420000
0,0,0,356464
0,0,0,425940
0,0,0,399800
0,0,0,461632
0,0,0,433369.22
0,0,0,381660
0,0,0,450324
0,0,0,458224.9
0,0,0,446508
0,0,0,432000
0,0,0,425284
0,0,0,440889
0,0,0,380180
0,0,0,410000
0,0,0,415180
0,0,0,360643
0,0,0,378783
0,0,0,378178
0,0,0,377089
0,0,0,442480
0,0,0,415309
0,0,0,441753
0,0,0,422006
0,0,0,354673.32
0,0,0,430000
0,0,0,366526
0,0,0,424799
0,0,0,415296
0,0,0,380674
0,0,0,359255
379673.3333,379673.3333,0,0
0,0,0,440974
0,0,0,386750
0,0,0,448800
0,0,0,423753
0,0,0,384000
0,0,0,370896.96
0,0,0,416750
0,0,0,350466
0,0,0,386584
0,0,0,363924
0,0,0,405310
0,0,0,376989
0,0,0,400800
0,0,0,450920.85
0,0,0,386584
0,0,0,420000
0,0,0,462601
0,0,0,458512
0,0,0,446569
0,0,0,400225
0,0,0,437260
0,0,0,450650
0,0,0,351900
0,0,0,449152
0,0,0,371325
0,0,0,359973.2
0,0,0,365280
0,0,0,383679
0,0,0,398790
0,0,0,376476
0,0,0,420000
0,0,0,427660
0,0,0,445901
0,0,0,363720
0,0,0,359438
0,0,0,389320
0,0,0,351644.54
0,0,0,361774
0,0,0,417090
0,0,0,387737
0,0,0,419080
0,0,0,386584
0,0,0,422800
0,0,0,390090
0,0,0,441007.94
0,0,0,411681
0,0,0,399728.44
0,0,0,413172
0,0,0,371517
0,0,0,406736
0,0,0,385241
0,0,0,360729
0,0,0,421336.8
0,0,0,410240
0,0,0,386584
0,0,0,409726.37
0,0,0,463000
0,0,0,405733.7
0,0,0,455572
0,0,0,437994
0,0,0,393072.25
0,0,0,458150.76
0,0,0,360000
0,0,0,420000
0,0,0,386460
0,0,0,360000
0,0,0,462848.2
0,0,0,382299
0,0,0,454350
0,0,0,406362.93
0,0,0,386584
0,0,0,361774
0,0,0,384581.42
0,0,0,367500
0,0,0,450712
0,0,0,445320
0,0,0,360534.36
0,0,0,410781.62
0,0,0,408529.25
0,0,0,455160
0,0,0,394790
0,0,0,441229
0,0,0,391258
0,0,0,424730
0,0,0,444874
0,0,0,359442
0,0,0,423965.07
0,0,0,386584
0,0,0,399000
0,0,0,389605.2
0,0,0,369000
0,0,0,442897.5
0,0,0,357225
0,0,0,437470
0,0,0,420000
0,0,0,390484
0,0,0,361023
0,0,0,409000
0,0,0,468757.7
0,0,0,400015
0,0,0,409009.7
0,0,0,376000
0,0,0,402752
0,0,0,462601
0,0,0,425270
0,0,0,463964
0,0,0,380498
0,0,0,412781.62
0,0,0,420000
0,0,0,365905.32
0,0,0,360000
0,0,0,358746
0,0,0,396816
0,0,0,465784
0,0,0,361774
0,0,0,369850
0,0,0,461473.08
0,0,0,420000
0,0,0,455470
0,0,0,442122
0,0,0,438500
0,0,0,428694
0,0,0,360000
0,0,0,432461.42
0,0,0,426496.18
0,0,0,383350
0,0,0,403929
0,0,0,399800
0,0,0,459151.45
0,0,0,420036
0,0,0,423470.85
0,0,0,422000
0,0,0,361479
0,0,0,451300
0,0,0,351695
0,0,0,442308
0,0,0,406000
0,0,0,415760
0,0,0,406600
0,0,0,456490
0,0,0,372722.84
0,0,0,435673.04
0,0,0,440780
0,0,0,457270
0,0,0,379752
0,0,0,361774
0,0,0,375624.5
0,0,0,460000
0,0,0,360000
0,0,0,455392
0,0,0,388851
0,0,0,432317
0,0,0,379725
0,0,0,437240
0,0,0,416219.46
0,0,0,455160
0,0,0,376320
0,0,0,420187.21
0,0,0,373909.27
0,0,0,357318.18
0,0,0,391870
0,0,0,431350
0,0,0,389512
0,0,0,450745
448986.6667,448986.6667,0,0
0,0,0,351800
0,0,0,401180
0,0,0,410373.33
0,0,0,420606.81
0,0,0,386580
0,0,0,448078
0,0,0,368408
0,0,0,450000
0,0,0,436783
0,0,0,420000
0,0,0,421310.4
0,0,0,444485.86
0,0,0,443330
0,0,0,424083
0,0,0,420000
0,0,0,463964
0,0,0,376775.84
0,0,0,368524.26
0,0,0,384225
0,0,0,381646.66
0,0,0,391229.15
0,0,0,359209
0,0,0,353922
0,0,0,458512
0,0,0,356920.13
0,0,0,378720
0,0,0,427320
0,0,0,385470
0,0,0,387335
0,0,0,440974
0,0,0,383537
0,0,0,451180
0,0,0,418380
400900,400900,0,0
0,0,0,397469
0,0,0,420000
0,0,0,453337
0,0,0,464313
0,0,0,408438.26
0,0,0,423450
0,0,0,429795
0,0,0,367516
0,0,0,406365
0,0,0,406985
0,0,0,427910
0,0,0,368371
0,0,0,442470
0,0,0,401763.85
0,0,0,451444
0,0,0,358000
0,0,0,370843
0,0,0,440974
0,0,0,354472.83
0,0,0,451830
0,0,0,440458.7
0,0,0,443028
0,0,0,405780.05
0,0,0,381390
0,0,0,352055.29
0,0,0,433780
0,0,0,453132
0,0,0,421190
0,0,0,387746
0,0,0,354499
429206.6667,429206.6667,0,0
0,0,0,394682.8
0,0,0,392067
0,0,0,378178
0,0,0,411140
0,0,0,371374.65
0,0,0,387600
0,0,0,412518.23
0,0,0,459390
0,0,0,392344
0,0,0,457270
0,0,0,361337.4
0,0,0,424524
0,0,0,372649.92
0,0,0,399330
0,0,0,360000
360553.3333,360553.3333,0,0
0,0,0,372278.53
0,0,0,391420
0,0,0,358983
0,0,0,360000
0,0,0,445538
0,0,0,424618.5
0,0,0,413401.22
0,0,0,457500
0,0,0,419997.6
0,0,0,453970
0,0,0,380364
0,0,0,351800
0,0,0,414200
0,0,0,366000
0,0,0,419404.05
0,0,0,456466
0,0,0,395576.11
0,0,0,389080
0,0,0,371630.4
0,0,0,363000
0,0,0,466760
0,0,0,452000
0,0,0,408000
0,0,0,360000
0,0,0,383527
0,0,0,434630
0,0,0,446260
0,0,0,458512
0,0,0,437994
0,0,0,398934
0,0,0,361707
0,0,0,401808
0,0,0,437994
0,0,0,377575
0,0,0,350198.9
0,0,0,392834
0,0,0,453110
0,0,0,427902
0,0,0,361774
0,0,0,422440
0,0,0,429100
0,0,0,391177
0,0,0,382669
0,0,0,393434
0,0,0,428638.13
0,0,0,376425.39
0,0,0,453237
0,0,0,465622
0,0,0,405181
0,0,0,385980
0,0,0,355408
0,0,0,463376.95
0,0,0,364616
0,0,0,383080
0,0,0,369625
0,0,0,410909.08
0,0,0,360000
0,0,0,458329
0,0,0,377794
0,0,0,386584
0,0,0,421446
0,0,0,367950
0,0,0,439929
0,0,0,386584
0,0,0,357840
0,0,0,440800
0,0,0,440230
0,0,0,396000
0,0,0,393434
0,0,0,408995.16
0,0,0,465460
0,0,0,391100
0,0,0,405690
0,0,0,445186.2
0,0,0,360000
0,0,0,376714
0,0,0,430230
0,0,0,439815.75
0,0,0,405480
0,0,0,365674
0,0,0,458700
0,0,0,383050
0,0,0,380724.05
0,0,0,397756.3
0,0,0,423472
0,0,0,450043
0,0,0,468342
0,0,0,386584
0,0,0,363523
0,0,0,360000
0,0,0,465240
0,0,0,364800
0,0,0,361774
0,0,0,395627
0,0,0,438174
0,0,0,360000
0,0,0,386301
0,0,0,440974
0,0,0,413978
0,0,0,463700
0,0,0,402751.2
0,0,0,457378
0,0,0,462144
0,0,0,457818.05
0,0,0,408690
0,0,0,378945.55
0,0,0,358703.23
0,0,0,465784
0,0,0,389280
0,0,0,381000
0,0,0,389229
0,0,0,428627
0,0,0,428782.67
0,0,0,451530
0,0,0,436489
0,0,0,360000
0,0,0,415180
0,0,0,359892.72
0,0,0,420000
0,0,0,450000
0,0,0,434511
0,0,0,361774
0,0,0,360000
0,0,0,424140
0,0,0,429453
0,0,0,425284
0,0,0,458512
0,0,0,449050
0,0,0,409797.76
0,0,0,376360
0,0,0,468000
0,0,0,425076
0,0,0,359997.7
0,0,0,386584
0,0,0,445806
0,0,0,458512
0,0,0,372200.06
0,0,0,386584
0,0,0,467020
0,0,0,409080
0,0,0,385495.7
0,0,0,375000
0,0,0,457996
0,0,0,391003.7
0,0,0,448526
0,0,0,383444
0,0,0,357318.18
0,0,0,426359
0,0,0,441967
0,0,0,450698
0,0,0,447000
0,0,0,389076
0,0,0,424779
0,0,0,455160
0,0,0,437470
0,0,0,434410
0,0,0,436732.38
0,0,0,363570
0,0,0,433233.13
0,0,0,360000
0,0,0,419147
0,0,0,438630
0,0,0,434630
0,0,0,388244
0,0,0,468650
0,0,0,422947
0,0,0,461950
0,0,0,360838.56
0,0,0,433199
0,0,0,426644.86
0,0,0,414168
0,0,0,453760
0,0,0,419448
0,0,0,436596
0,0,0,457378
0,0,0,464006.4
0,0,0,462490
0,0,0,416750
0,0,0,463653
0,0,0,427458
0,0,0,351310
0,0,0,442151
0,0,0,413760
0,0,0,410153.85
0,0,0,357180
0,0,0,400313.96
0,0,0,419074.5
0,0,0,453832
0,0,0,364680
0,0,0,360000
0,0,0,350273.7
0,0,0,381574
0,0,0,374083
0,0,0,468970
460406.6667,460406.6667,0,0
0,0,0,439888
0,0,0,426426
0,0,0,453760
0,0,0,418820.26
0,0,0,386584
0,0,0,372352.7
0,0,0,456466
0,0,0,435970
0,0,0,425979
0,0,0,441103.15
0,0,0,393210
0,0,0,386584
0,0,0,465656
0,0,0,465784
0,0,0,417350
0,0,0,420000
0,0,0,378321.4
0,0,0,352000
0,0,0,450000
0,0,0,384000
0,0,0,379300.56
0,0,0,426734.34
0,0,0,396191
0,0,0,465784
0,0,0,391969.37
0,0,0,439037
0,0,0,430000
0,0,0,460860.95
0,0,0,393760
0,0,0,429151.58
0,0,0,414498.35
0,0,0,395553.09
0,0,0,413046.09
0,0,0,427615.73
0,0,0,354050
0,0,0,414598
0,0,0,362700
0,0,0,443250
458666.6667,458666.6667,0,0
0,0,0,363420
0,0,0,352800.03
0,0,0,388223
0,0,0,456526
0,0,0,456000
0,0,0,415959
0,0,0,357318.18
0,0,0,444837.1
391840,391840,0,0
0,0,0,415180
0,0,0,423760
0,0,0,454828
0,0,0,434956.05
0,0,0,465784
0,0,0,371600
0,0,0,449050
0,0,0,385749
0,0,0,391420
0,0,0,366000
0,0,0,451120
0,0,0,380990
0,0,0,383033.12
0,0,0,360000
0,0,0,450000
0,0,0,391189
0,0,0,378178
0,0,0,372000
0,0,0,411428
0,0,0,360000
0,0,0,426840.92
0,0,0,386343
0,0,0,395150
0,0,0,360000
0,0,0,438810.4
0,0,0,433660
0,0,0,392391
0,0,0,405358.89
0,0,0,379838.39
0,0,0,434500
0,0,0,396800
0,0,0,361774
0,0,0,355200
0,0,0,454025
0,0,0,377089
0,0,0,465327
0,0,0,360000
0,0,0,360000
0,0,0,350757.52
0,0,0,465327
0,0,0,391205
0,0,0,394888.65
0,0,0,369580
0,0,0,360540
0,0,0,372829
0,0,0,393710
0,0,0,456717.18
0,0,0,464600
0,0,0,454147.81
0,0,0,368948.01
0,0,0,360476
0,0,0,402616
0,0,0,361774
0,0,0,409070
0,0,0,378178
0,0,0,409232
0,0,0,386584
0,0,0,442693
0,0,0,398156.1
0,0,0,359220
0,0,0,467470
0,0,0,429392
0,0,0,396130
0,0,0,451900
0,0,0,363378
0,0,0,367404
0,0,0,367858.81
0,0,0,420983
0,0,0,373500
0,0,0,377318.18
0,0,0,364836
0,0,0,386584
0,0,0,425801.98
0,0,0,374356
0,0,0,420000
0,0,0,440880.45
0,0,0,370900.81
0,0,0,374400
0,0,0,452733
0,0,0,458512
0,0,0,357047.6
0,0,0,440889
0,0,0,430800
0,0,0,360000
0,0,0,442055.04
0,0,0,405533.77
0,0,0,458512
0,0,0,386584
0,0,0,399569
0,0,0,435500
0,0,0,361901.8
0,0,0,357127
0,0,0,376592.64
0,0,0,416000
0,0,0,390800.04
0,0,0,387806
0,0,0,430552.7
0,0,0,444760
0,0,0,437161.52
407000,407000,0,0
0,0,0,360000
0,0,0,422324.92
0,0,0,416290
0,0,0,374778.19
458166.6667,458166.6667,0,0
0,0,0,440780.2
0,0,0,373709.68
0,0,0,449152
0,0,0,435826.88
0,0,0,383955
0,0,0,412000
0,0,0,399800
0,0,0,460000.35
0,0,0,422664
0,0,0,372330
0,0,0,459352
0,0,0,461500
0,0,0,425835
447006.6667,447006.6667,0,0
0,0,0,370368.95
0,0,0,387613.91
0,0,0,368857
0,0,0,361774
0,0,0,450313.15
443840,443840,0,0
0,0,0,360000
0,0,0,384328
0,0,0,413528
0,0,0,399300
0,0,0,450712
0,0,0,426000
0,0,0,360752.09
0,0,0,457270
0,0,0,357615.2
0,0,0,454526.3
0,0,0,446512.5
0,0,0,424930
0,0,0,360000
0,0,0,364623
0,0,0,367940
0,0,0,366342.12
0,0,0,398220
0,0,0,437470
0,0,0,461538.03
0,0,0,372701.88
0,0,0,418608
0,0,0,419047
0,0,0,393667
0,0,0,361774
0,0,0,458512
0,0,0,453832
0,0,0,366475
0,0,0,423630
467646.6667,467646.6667,0,0
0,0,0,385980
0,0,0,420000
0,0,0,437380
0,0,0,400474
0,0,0,409875
0,0,0,466096
0,0,0,400474
0,0,0,415921
0,0,0,438938
0,0,0,403341.63
399986.6667,399986.6667,0,0
0,0,0,384420
0,0,0,378945.55
0,0,0,465130
0,0,0,398790
0,0,0,388600
0,0,0,360000
0,0,0,429100
0,0,0,396850
0,0,0,467198.79
0,0,0,372795
0,0,0,376360
0,0,0,361774
0,0,0,437040
0,0,0,386584
0,0,0,467020
0,0,0,397209.85
0,0,0,464583
0,0,0,391153.85
0,0,0,415842.18
0,0,0,422000
0,0,0,458512
0,0,0,382432
0,0,0,384043
0,0,0,412766.89
0,0,0,372260
0,0,0,413188
0,0,0,372590
0,0,0,440780
0,0,0,387871.24
0,0,0,360908.42
0,0,0,453752
0,0,0,360612
0,0,0,377040
0,0,0,352412.12
0,0,0,378178
0,0,0,368857
0,0,0,418000
0,0,0,412980
0,0,0,427000
0,0,0,360000
0,0,0,461403.75
0,0,0,437270
0,0,0,400289.23
0,0,0,457270
0,0,0,456548.5
0,0,0,361774
0,0,0,406309
0,0,0,431831.33
0,0,0,357026.73
0,0,0,467457.05
0,0,0,350000
0,0,0,379000
0,0,0,363364
0,0,0,375805.3
0,0,0,368238
0,0,0,428000
0,0,0,369744
0,0,0,428560
0,0,0,356229.13
0,0,0,433392
0,0,0,405700
0,0,0,437470
0,0,0,394614
0,0,0,384471
0,0,0,432162
0,0,0,374164
0,0,0,410428
0,0,0,411134
0,0,0,448703
0,0,0,468000
0,0,0,437994
0,0,0,393434
0,0,0,466975
0,0,0,366120
0,0,0,432679.51
0,0,0,420000
0,0,0,367167
0,0,0,353256.16
0,0,0,390912.27
0,0,0,399290
0,0,0,362800
0,0,0,444000
0,0,0,446332
0,0,0,402315
0,0,0,442000
0,0,0,361733
0,0,0,355568
0,0,0,382800
0,0,0,399064.52
0,0,0,437853
0,0,0,461238
0,0,0,420053.97
0,0,0,364141.46
0,0,0,360000
0,0,0,456701
0,0,0,405869.33
0,0,0,425284
0,0,0,447720
0,0,0,453270
0,0,0,405613
0,0,0,409579
0,0,0,419329.3
0,0,0,387320
0,0,0,390000
0,0,0,439279.95
0,0,0,381270
0,0,0,362500
0,0,0,455000
0,0,0,452855
0,0,0,467800.71
0,0,0,435460
0,0,0,398142
0,0,0,384125
0,0,0,405629.6
0,0,0,400000
0,0,0,418650
0,0,0,360000
0,0,0,355125.56
0,0,0,445385
0,0,0,360000
0,0,0,416750
0,0,0,360000
0,0,0,462340
0,0,0,360000
0,0,0,466596
0,0,0,427660
0,0,0,351333
0,0,0,465784
0,0,0,427800
0,0,0,458512
0,0,0,417648
0,0,0,395806
0,0,0,397770
0,0,0,419628
0,0,0,354849.32
0,0,0,385980
0,0,0,351580
0,0,0,452460
0,0,0,369437
0,0,0,447252
0,0,0,437578
0,0,0,386763.97
0,0,0,458512
0,0,0,382432
0,0,0,457378
0,0,0,355660
0,0,0,447471.33
0,0,0,393434
0,0,0,386542
0,0,0,437470
0,0,0,362700
0,0,0,375818.48
0,0,0,360000
0,0,0,405610
0,0,0,375992
0,0,0,380588
0,0,0,425000
0,0,0,463552
0,0,0,360000
0,0,0,377664
0,0,0,394180
0,0,0,424575
0,0,0,463964
0,0,0,437000
0,0,0,355387
0,0,0,374595
0,0,0,390552
0,0,0,356911.91
0,0,0,399409
0,0,0,376360
0,0,0,429100
0,0,0,434421.42
0,0,0,381574
0,0,0,440974
0,0,0,354309
0,0,0,386584
0,0,0,376360
0,0,0,391378
0,0,0,420000
0,0,0,352174.54
0,0,0,428485.65
0,0,0,356985.15
0,0,0,409788
0,0,0,463555.98
0,0,0,355220
0,0,0,386300
0,0,0,415000
0,0,0,381470
0,0,0,386199.35
0,0,0,416290
0,0,0,363000
0,0,0,373173
0,0,0,465784
0,0,0,467000
0,0,0,428732
0,0,0,360000
0,0,0,459400
0,0,0,425324.35
0,0,0,367268.79
0,0,0,425932
0,0,0,451680
0,0,0,357132
0,0,0,411500
0,0,0,451240
0,0,0,376360
0,0,0,454111
0,0,0,465399.65
0,0,0,386683.02
0,0,0,439929
0,0,0,373500
0,0,0,427890
0,0,0,397100
0,0,0,363575
0,0,0,420920
0,0,0,403700
0,0,0,453609
0,0,0,360672
0,0,0,383998.8
0,0,0,386584
0,0,0,407040
0,0,0,437994
0,0,0,397370
0,0,0,360000
0,0,0,389080
0,0,0,434654.74
0,0,0,407909.7
0,0,0,465306.2
0,0,0,443924
0,0,0,446080
0,0,0,432100
0,0,0,356765
0,0,0,432012
0,0,0,352116.67
0,0,0,360000
0,0,0,429000
0,0,0,357318
0,0,0,351217.21
0,0,0,416290
0,0,0,387320
0,0,0,413270
0,0,0,392000
0,0,0,350000
0,0,0,379308
0,0,0,447000
0,0,0,362220
0,0,0,357760.24
0,0,0,457191
0,0,0,410350
0,0,0,370377
0,0,0,369850
0,0,0,466562
0,0,0,456380
0,0,0,401047
0,0,0,360000
0,0,0,403307.9
0,0,0,441444
0,0,0,358269
0,0,0,417826
0,0,0,441594
0,0,0,384000
0,0,0,372571
0,0,0,385333.27
0,0,0,392718
0,0,0,448931.2
0,0,0,423715
0,0,0,396302
0,0,0,451399
0,0,0,415180
0,0,0,401921
0,0,0,463734
0,0,0,463865.58
0,0,0,411560.7
0,0,0,355695.95
0,0,0,386584
0,0,0,431166.67
0,0,0,362220
0,0,0,452140
0,0,0,378945.55
0,0,0,437700
0,0,0,359906
0,0,0,360010.8
0,0,0,398284
0,0,0,418650
0,0,0,360000
0,0,0,457487.38
0,0,0,373000
0,0,0,374432
0,0,0,413143.56
0,0,0,388223
0,0,0,385546
0,0,0,437994
0,0,0,427660
0,0,0,425236
0,0,0,461472
0,0,0,352363
0,0,0,415180
0,0,0,384000
0,0,0,463900
0,0,0,386584
0,0,0,448030
0,0,0,370843
0,0,0,353228
0,0,0,450000
0,0,0,433096
0,0,0,360000
0,0,0,387610
0,0,0,366000
0,0,0,443620
0,0,0,439941
0,0,0,462601
0,0,0,440780.2
0,0,0,390960
0,0,0,434071
0,0,0,381000
0,0,0,365223.92
0,0,0,428800
0,0,0,386447
0,0,0,460500
0,0,0,357200
0,0,0,402600
0,0,0,375000
0,0,0,393132
0,0,0,417240
0,0,0,364105
0,0,0,420148.42
0,0,0,404800
0,0,0,464612
0,0,0,384885.36
0,0,0,395600.45
0,0,0,380390
0,0,0,399651.7
0,0,0,443280
0,0,0,420408
0,0,0,462000
0,0,0,451812.24
0,0,0,366477.96
0,0,0,358781.51
0,0,0,443620
0,0,0,395641
0,0,0,385439.52
0,0,0,464630
0,0,0,461725.43
0,0,0,440889
0,0,0,419750
0,0,0,432480
0,0,0,405874
0,0,0,395058
